파일명,정답_텍스트,추출_텍스트,추출_QR,글자인식_정확도(%)
smishing_1299.png,[사이버수사대] 사건번호 2026-고단86_62 관련 명예훼손 피고소인 출석요구서 발부. 미출석 시 불이익이 발생할 수 있습니다. 조회: http://vo.la/kr_5459,[사이버수사대] 사건번호 2026-고단86_62 관련 명예 훼손 피고소인 출석요구서 발부.미출석 시 불이익이 발생할 수 있습니다.조회: https://vo.[a/kr_5459,,98.18
smishing_1300.png,[질병관리청] 실업급여 수급 자격 인정 통지서 발급. 실업인정일 및 지급액 확인을 위해 보안 문서를 열람하세요: http://vo.la/.kr_6987 _,[질병관리청] 실업급여 수급 자격 인정 통지서 발급. 실업인정일 및 지급액 확인을 위해 보안 문서를 열 람하세요: https://vo.la/.kr_6987_ ,,99.29
smishing_1301.png,[대한법률구조공단] 민사 소송 관련 소장 부본이 송달되었습니다. 전자 소송 시스템을 통해 내용을 확인하고 답_변서를 제출하세요: http://scam-safe-60.cc,[대한법률구조공단] 민사 소송 관련 소장 부본이 송 달되었습니다.전자 소송 시스템을 통해 내용을 확인 하고 답_변서를 제출하세요: https://scam-safe-60.cc,,99.37
smishing_1302.png,[민원24] 지방세 미납으로 인한 자산 압류 통지서가 전자 문서로 발송되었습니다. 압류 예정일 확인 및 소명: http://vo.la/kr_8299,[민원24] 지방세 미납으로 인한 자산 압류 통지 서가 전자 문서로 발송되었습니다.압류 예정일 확인 및 소명:https://vo.la/kr_8299,,99.26
smishing_1303.png,[질병관리청] 2026년도 건강보험료 과오납금 환급금 신.청 안내. 본인 확인 절차 후 즉시 입금됩니다. ■신청하기: http://scam-safe-27.cc,청하7: https://scam-safe-27.cc 신.청 안내.본인 확인 절차 후 즉시 입금됩니다.ㅁ신 은은어군운뒤터9 도Z[이리군],,34.53
smishing_1304.png,[근로복지공단] 생활지원비 지급 대상자로 선정되셨습니다. 신청 기한이  얼마 남지 않았으니 서둘러 등록하세요. ■내용확인: http://vo.la/kr_8419,[근로복지공단]생활지원비 지급 대상자로 선 정되셨습니다.신청 기한이 얼마 남지  않았으 니 서둘러 등록하세요. ㅁ내용확인: https://vo.la/kr_8419,,98.01
smishing_1305.png,[행정안전부] 지방세 미납으로 인한 자산 압류 통지서가 전자 문서로 발송되었습니다. 압류/ 예정일 확인 및 소명: http://bit.ly/app685.apk _,[행정안전부] 지방세 미납으로 인한 자산 압류 통지서가 전자 문서로 발송되었습니다.압류/예 정일 확인 및소명:https://bit.ly/app685.apk_,,99.33
smishing_1306.png,[사이버수사대] 사건번호 2026-고단1251 관련 명예훼손 피고소인 출석요구서 발부. 미출석 시 불이익이 발생할 수 있습니다. 조회: http://scam-safe-77.cc,[사이버수사대] 사건번호 2026-고단1251 관련 명예훼 손 피고소인 출석요구서 발부.미출석 시 불이익이 발 생할 수 있습니다.조회: https://scam-safe-77.cc,,99.4
smishing_1307.png,[사이버수사대] 귀하께서는 [폐기물관리법] 위반 쓰레기 무단투기로 단속되었습니다. 현장 사진 및 위반 장소 확인: http://bit.ly/update194.apk,[사이버수사대]귀하께서는[폐기물관리법]위 반 쓰레기 무단투기로 단속되었습니다.현장 사 진 및 위반 장소 확인: https://bit.ly/update194.apk,,99.36
smishing_1308.png,[Web발신] [질병관리청] 산재보험 가입 증명서 발급 오류 안내. 미조치 시 급여 지급이 중단될 수 있습니다. ■확인: http://155.238.23.30/info,[Web발신] [질병관리청] 산재보험 가입 증명서 발급 오류 안내.미 조치 시 급여 지급이 중단될 수 있습니다.ㅁ확인: https://155.238.23.30/info,,98.06
smishing_1309.png,[병무청] 민사 소송 관련 소장 부본이 송달되었습니다. 전자 소송 시스템을 통해 내용을 확인하고 답변서를 제출하세요: http://183.178.51.66/info,[병무청]민사 소송 관련 소장 부본이 송달되었습니 다.전자 소송 시스템을 통해 내용을 확인하고 답변 서를 제출하세요: https://183.178.51.66/info,,99.35
smishing_1310.png,[병무청] 민사 소송 관련 소장 부본이 송달되었습니다. 전자 소송 시스템을 통해 내용을 확인하고 답변서를 제출하세요: http://vo.la/kr_1189,[병무청] 민사 소송 관련 소장 부본이 송달되었습 니다.전자 소송 시스템을 통해 내용을 확인하고 답변서를 제출하세요:https://vo.la/kr_1189,,99.3
smishing_1311.png,[Web발신] [국민건강보험] 생활지원비 지급 대상자로 선정되셨습니다. 신청 기한이 얼마 남지 않았으니 서둘러 등록하세요. ■내용확인: http://bit.ly/chk304.apk,[Web발신] [국민건강보험] 생활지원비 지급 대상자로 선정되 셨습니다.신청 기한이 얼마 남지 않았으니 서둘러 등록하세요.내용확인: https://bit.ly/chk304.apk,,98.84
smishing_1312.png,[/질병관리청] 산재보험 가입 증명서 발급 오류 안내. 미조치 시 급여 지급이 중단될 수 있습니다. ■확인: http://237.239.56.51/info,[/질병관리청] 산재보험 가입 증명서 발급 오류 안내. 미조치 시 급여 지급이 중단될 수 있습니다.확인: https://237.239.56.51/info,,98.59
smishing_1313.png,[병무청] 채무 불이행에 따른 재산 명시 명령서 발부. 재산 목록 작성 및 제출 기일 확인 바랍니다. ■조회: http://scam-safe-60.cc ..,[병무청] 채무 불이행에 따른 재산 명시 명령서 발부.재산 목록 작성 및 제출 기일 확인 바랍 L다.조회: https://scam-safe-60.cc..,,97.1
smishing_1314.png,[국민건강보험] 2026년도 건강보험료 과오납금 환급금. 신청 안내. 본인 확인 절차 후 즉시 입금됩니다. ■신청하기: http://vo.la/kr_1080,https://vo.la/kr_1080 의&ㅁㄱ쿨은 금 환급금. 신청 안내. 본인 확인 절차 후 즉시 어우킬터B[우],,31.5
smishing_1315.png,[근로복지공단] 실업급여 수급 자격 인정 통지서 발급. 실업인정일 및 지급액 확인을 위해 보안 문서를 열람하세요: http://bit.ly/chk416.apk,열람하세요: https://bit.ly/chk416.apk        [근로복지공단] 실업급여 수급 자격 인정 통지서 발,,34.92
smishing_1316.png,[국세청] 연말정산 간소화 서비스 오류로 인한 추가 공제 환급금 발생. 본인확인 후 즉시 수령하세요: http://172.44.48.31/info,[국세청] 연말정산 간소화 서비스 오류로 인한 추 가 공제 환급금 발생.본인확인 후 즉시 수령하세 요: https://172.44.48.31/info,,99.26
smishing_1317.png,[근로복지공단] 산재_보험 가입 증명서 발급 오류 안내. 미조치 시 급여 지급이 중단될 수 있습니다. ■확인: http://scam-safe-92.cc,[근로복지공단] 산재_보험 가입 증명서 발급 오류 안내 .미조치 시 급여 지급이 중단될 수 있습니다.확인: https://scam-safe-92.cc,,98.55
smishing_1318.png,[정부24] 연말정산 간소화 서비스 오류로 인한 추가 공제 환급금 발생. 본인확인 후 즉시 수령하세요: http://vo.la/kr_8683,[정부24] 연말정산 간소화 서비스 오류로 인한 추가 공제 환급금 발생.본인확인 후 즉시 수령하 세요: https://vo.la/kr_8683,,99.22
smishing_1319.png,[병무청] 민사 소송 관련 소장 부본이 송달되었습니다. 전자 소송 시스템을 통해 내용을 확인하고 답변서를 제출하세요: http://vo.la/kr_6715,[병무청] 민사 소송 관련 소장 부본이 송달되었습니다. 전자 소송 시스템을 통해 내용을 확인하고 답변서를 제 출하세요: https://vo.[a/kr_6715,,97.9
smishing_1320.png,[검찰청] 긴급 연락. 보이스피싱 범죄에 귀하의 명의가 도용되었습니다. 계좌 보호를 위해 즉시 보안 앱을 설치하세요. ■ 앱설치: http://vo.la/kr_6084 ..,[검찰청] 긴급 연락.보이스피싱 범죄에 귀하의 명의 가 도용되었습니다.계좌 보호를 위해 즉시 보안 앱 을 설치하세요.앱설치:https://vo.la/kr_6084..,,98.72
smishing_1321.png,[W.e.b발신] [경찰청교통민원] 사건번호 2026-고단2367 관련 명예훼손 피고소인 출석요구서 발부. 미출석 시 불이익이 발생할 수 있습니다. 조회: http://scam-safe-67.cc,[W.e.b발신] [경찰청교통민원]사건번호 2026-고단2367 관련 명예웨손 피고소인 출석요구서 발부.미출석 시 불이 익이 발생할 수 있습니다.조회: https://scam-safe-67.cc,,98.4
smishing_1322.png,[검찰청] 귀하께서는 [폐기물관리법] 위반 쓰레기 무단투기로 단속되었습니다. 현장 사진 및 위반 장소 확인: http://vo.la/kr_8948,소 확인: https://vo.la/kr_8948 무단투기로 단속되었습니다.현장 사진 및 위반 장 [[ 능[[ㄹ군럼|]나 은[],,32.81
smishing_1323.png,[검찰청] 사건번호 2026-고단3280 관련 명/예훼손 피고소인 출석요구서 발부. 미출석 시 불이익이 발생할 수 있습니다. 조회: http://scam-safe-46.cc,[검찰청]사건번호 2026-고단3280 관련 명/ 예훼손 피고소인 출석요구서 발부.미출석 시 불이익이 발생할 수 있습니다.조회: https://scam-safe-46.cc,,99.39
smishing_1324.png,[국민건강보험] 생활지_원비 지급 대상자로 선정되셨습니다. 신청 기한이 얼마 남지 않았으니 서둘러 등록하세요. ■내용확인: http://vo.la/kr_4684,[국민건강보험] 생활지_원비 지급 대상자로 선정되셨 습니다.신청 기한이 얼마 남지 않았으니 서둘러 등록 하세요.내용확인: https://vo.[a/kr_4684,,97.37
smishing_1325.png,[대한법률구조공단] 국민참여재판 배심원 후보 선정 안내. 선정 여부 확인 및 불출석 사유서 작성: http://vo.la/kr_5747,[대한법률구조공단] 국민참여재판 배심원 후보 선정 안내.선정 여부 확인 및 불출석 사유서 작성: https://vo.la/kr_5747,,99.2
smishing_1326.png,[정부24] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서. 상세 내용 확인 후 이의신청 바랍니다: http://191.148.20.23/info,[정부24] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서.상세 내용 확인 후 이의신 청 바랍니다: https://191.148.20.23/info,,99.33
smishing_1327.png,[경찰청교통민원] 정보통신망법 위반(불법 촬영물 유포) 혐의로 조사 대상에 포함되었습니다. 관련 증거 자료 확인 및 소명: http://scam-safe-.44.cc,[경찰청교통민원]정보통신망법 위반(불법 촬영물 유포)협의로 조사대상에 포함되었습니다. 관련증 거자료 확인 및 소명: https://scam-safe-44.cc •,,96.77
smishing_1328.png,[행정안전부] 근로장려금 지급 대상자 선정 안내. 본인인증 후 수령 계좌를 등록하십시오. 미등록 시 지급 제외. ■등록: http://vo.la/kr_2650,[행정안전부] 근로장려금 지급 대상자 선정 안내 .본인인증 후 수령 계좌를 등록하십시오.미등록 시 지급 제외.ㅁ등록:https://vo.la/kr_2650,,97.93
smishing_1329.png,[정부24] 2026년 상반기 종합소득세 누락분 환급 안내. 오늘까지 신청하지 않으면 국고로 귀속됩니다. ■즉시신청: http://vo.la/kr_5854,[정부24]2026년 상반기 종합소득세 누락분 환급 안내.오늘까지 신청하지 않으면 국고로 귀속됩니다. ㅁ즉시신청:https://vo.la/kr_5854,,97.96
smishing_1330.png,[근로복지공단] 생활지원비 지급 대상자로 선정되셨습니다. 신청 기한이 얼마 남지 않았_으니 서둘러 등록하세요. ■내용확인: http://vo.la/kr_4018,[근로복지공단]생활지원비 지급 대상자로 선정되셨 습니다.신청 기한이 얼마 남지 않았_으니 서둘러등 록하세요.내용확인:https://vo.la/kr_4018,,98.68
smishing_1331.png,[국민건강보험] 2026년도 건강보험료 과오납금 환급금 신청 안내. 본인 확인 절차 후 즉시 입금됩니다. ■신청하기: http://vo.la/kr_3382,[국민건강보험]2026년도 건강보험료 과오납금 환급금 신청 안내.본인 확인 절차 후 즉시 입금 됩니다.신청하기:https://vo.la/kr_3382,,98.61
smishing_1332.png,[경찰청교통민원] 귀하께서는 [폐기물관리법] 위반 쓰레기 무단투기로 단속되었습니다. 현장 사진 및 위반 장소 확인: http://vo.la/kr_8856,[경찰청교통민원]귀하께서는[폐기물관리법]위반 쓰레기무단투기로단속되었습니다.현장 사진 및 위 반장소확인: https://vo.la/kr_8856,,99.31
smishing_1333.png,[병무청] 2026년도 병력판정검사 통지서 발송 완료. 기일 내 미확인 시 병역법 /위반으로 고발 조치됩니다. ■상세: http://scam-safe-41.cc /,[병무청] 2026년도 병력판정검사 통지서 발송 완료. 기일 내 미확인 시 병역법 /위반으로 고발 조치됩니다. 상세: https://scam-safe-41.cc/,,98.67
smishing_1334.png,[정부24] 연말정산 간소화 서비스 오류로 인한 추가 공제 환급금 발생. 본인확인 후 즉시 수령하세.요: http://scam-safe-13.cc,[정부24] 연말정산 간소화 서비스 오류로 인한 추가 공제 환급금 발생.본인확인 후 즉시 수령하 세.요: https://scam-safe-13.cc,,99.26
smishing_1335.png,[병무청] 채무 불이행에 따른 재산 명시 명령서 발부. 재산 목록 작_성 및 제출 기일 확인 바랍니다. ■조회: http://194.33.36.71/info,[병무청] 채무 불이행에 따른 재산 명시 명령서 발부. 재산 목록 작_성 및 제출 기일 확인 바랍니다.모조회: https://194.33.36.71/info,,97.87
smishing_1336.png,[국제발신] [검찰청]  교통법규 위반 과태료 고지서 발송. 미납 시 차량 압류 절차가 진행됩니다. 상세내역 확인 및 납부: http://scam-safe-21.cc,[국제발신] [검찰청] 교통법규 위반 과태료 고지서 발송.미납 시 차량 압류 절차가 진행됩니다.상세내역 확인 및 납부: https://scam-safe-21.cc,,99.33
smishing_1337.png,[검찰청] 긴급 연락. 보이스피싱 범죄에 귀하의 명의가 도용되었습니다. 계좌 보호를 위해 즉시 보안 앱을 설치하세요. ■앱설치: http://bit.ly/chk454..apk .,[검찰청] 긴급 연락. 보이스피싱 범죄에 귀하의 명의 가 도용되었습니다.계좌 보호를 위해 즉시 보안 앱 을설치하세요.설치:https://bit.ly/chk454..apk,,97.53
